CustID,FirstPolYear,BirthYear,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork
2411.0,1991.0,1978.0,b'3 - BSc/MSc',2227.0,2.0,1.0,437.2,0.28,394.74,68.35,172.7,3.0,3.89
2412.0,1975.0,1948.0,b'2 - High School',3463.0,1.0,1.0,397.87,0.29,398.63,28.35,129.58,43.12,-4.11
2413.0,1990.0,1942.0,b'3 - BSc/MSc',4234.0,4.0,0.0,-51.45,1.04,236.71,28.35,277.83,34.34,26.45
2414.0,1993.0,1976.0,b'3 - BSc/MSc',2670.0,4.0,1.0,-25.0,1.0,374.07,104.45,172.81,10.67,11.67
2415.0,1980.0,1973.0,b'3 - BSc/MSc',2577.0,1.0,1.0,435.09,0.28,461.2,59.45,113.02,-1.11,8.89
2416.0,1989.0,1940.0,b'4 - PhD',4493.0,1.0,0.0,390.3,0.37,425.19,68.9,134.47,18.67,8.78
2417.0,1998.0,1962.0,b'2 - High School',3016.0,3.0,1.0,-47.32,1.04,496.65,-0.55,74.68,11.89,-3.11
2418.0,1976.0,1966.0,b'3 - BSc/MSc',1773.0,3.0,1.0,28.9,0.92,463.42,58.9,90.35,27.45,-5.0
2419.0,1989.0,1989.0,b'3 - BSc/MSc',2247.0,4.0,1.0,429.76,0.38,195.26,225.05,271.83,40.12,5.67
2420.0,1989.0,1953.0,b'3 - BSc/MSc',3568.0,4.0,0.0,-25.0,1.0,192.59,206.15,292.61,65.79,9.67
2421.0,1983.0,1972.0,b'3 - BSc/MSc',2306.0,4.0,1.0,79.01,0.85,461.42,118.9,99.13,-1.11,13.78
2422.0,1983.0,1988.0,b'3 - BSc/MSc',1458.0,1.0,1.0,-25.66,1.0,394.74,-10.55,156.14,9.89,39.34
2423.0,1986.0,1995.0,b'1 - Basic',1405.0,4.0,1.0,481.2,0.5,56.79,506.2,71.79,363.29,18.78
2424.0,1987.0,1944.0,b'2 - High School',3646.0,4.0,0.0,185.05,0.68,174.92,92.25,164.81,99.02,117.8
2425.0,1981.0,1939.0,b'3 - BSc/MSc',4403.0,4.0,0.0,-19.55,0.99,363.4,33.9,189.37,15.67,12.78
2426.0,1977.0,1984.0,b'3 - BSc/MSc',1355.0,1.0,1.0,295.07,0.5,247.27,72.8,248.49,34.23,38.45
2427.0,1987.0,1954.0,b'3 - BSc/MSc',3726.0,1.0,1.0,3.56,0.96,428.08,133.9,141.47,0.89,27.67
2428.0,1975.0,1994.0,b'1 - Basic',1088.0,4.0,0.0,59.35,0.9,64.9,320.05,169.92,165.81,146.36
2429.0,1984.0,1940.0,b'2 - High School',3397.0,1.0,0.0,-65.34,1.06,238.49,176.15,269.83,27.45,12.89
2430.0,1978.0,1990.0,b'2 - High School',866.0,1.0,1.0,310.62,0.57,319.95,259.5,165.81,23.56,7.89
2431.0,1989.0,1960.0,b'3 - BSc/MSc',2629.0,4.0,1.0,43.79,0.9,284.83,111.7,183.7,36.34,68.79
2432.0,1986.0,1966.0,b'3 - BSc/MSc',2539.0,1.0,1.0,90.36,0.83,399.52,127.25,143.25,8.89,-1.0
2433.0,1981.0,1974.0,b'2 - High School',2751.0,1.0,1.0,-36.1,1.02,412.19,-11.1,137.58,12.78,19.78
2434.0,1988.0,1960.0,b'2 - High School',3597.0,1.0,1.0,127.03,0.82,290.61,294.5,110.91,62.9,75.68
2435.0,1983.0,1964.0,b'3 - BSc/MSc',2347.0,4.0,1.0,488.43,0.13,508.54,3.9,71.79,5.0,-0.11
2436.0,1994.0,1948.0,b'2 - High School',3820.0,3.0,0.0,397.64,0.39,96.35,112.25,267.16,78.46,135.58
2437.0,1992.0,1978.0,b'3 - BSc/MSc',2441.0,1.0,1.0,40.68,0.9,374.85,83.35,163.03,18.78,17.67
2438.0,1977.0,1950.0,b'3 - BSc/MSc',3293.0,1.0,0.0,342.63,0.55,116.69,274.5,325.84,36.45,60.01
2439.0,1989.0,1994.0,b'2 - High School',1237.0,4.0,1.0,505.43,0.38,62.01,333.95,271.05,57.79,134.47
2440.0,1992.0,1957.0,b'2 - High School',3380.0,4.0,0.0,-20.89,0.99,221.71,122.8,218.04,56.01,62.68
2441.0,1975.0,1982.0,b'2 - High School',1565.0,2.0,1.0,55.11,0.88,437.86,75.0,146.36,5.89,11.0
2442.0,1986.0,1980.0,b'3 - BSc/MSc',1842.0,1.0,1.0,232.4,0.54,298.5,-20.55,209.93,41.34,33.34
2443.0,1986.0,1951.0,b'3 - BSc/MSc',2834.0,3.0,0.0,492.54,0.22,404.52,88.35,150.14,10.78,13.89
2444.0,1996.0,2000.0,b'1 - Basic',889.0,1.0,1.0,397.85,0.55,69.57,422.85,232.71,76.68,146.47
2445.0,1979.0,1986.0,b'1 - Basic',1346.0,2.0,1.0,498.98,0.36,118.8,285.6,258.16,34.34,119.58
2446.0,1991.0,1964.0,b'3 - BSc/MSc',2850.0,3.0,1.0,507.99,0.13,493.65,39.45,80.57,-7.0,6.89
2447.0,1976.0,1957.0,b'4 - PhD',2994.0,2.0,1.0,-40.67,1.03,384.74,9.45,154.03,15.67,19.56
2448.0,1995.0,1974.0,b'3 - BSc/MSc',2401.0,1.0,1.0,123.26,0.78,410.19,121.7,111.8,1.89,24.67
2449.0,1991.0,1954.0,b'3 - BSc/MSc',3557.0,3.0,0.0,514.78,0.15,417.3,87.25,98.02,47.23,-12.0
2450.0,,1939.0,,4465.0,4.0,0.0,457.75,0.36,338.73,187.25,175.81,43.23,4.78
2451.0,1975.0,1951.0,b'3 - BSc/MSc',3668.0,4.0,0.0,153.81,0.77,178.81,187.8,290.72,60.9,60.9
2452.0,1989.0,1975.0,b'1 - Basic',1900.0,3.0,1.0,606.24,0.27,263.94,367.3,169.7,17.56,41.34
2453.0,1979.0,1983.0,b'2 - High School',2062.0,1.0,1.0,276.39,0.63,132.47,278.95,178.7,168.92,47.01
2454.0,1976.0,1997.0,b'1 - Basic',779.0,4.0,1.0,-94.57,1.08,44.12,393.95,219.04,140.36,113.69
2455.0,1992.0,1984.0,b'3 - BSc/MSc',1782.0,4.0,1.0,166.92,0.7,222.93,59.45,200.15,72.68,90.46
2456.0,1984.0,1990.0,b'3 - BSc/MSc',823.0,1.0,1.0,-14.22,0.98,318.17,98.9,260.27,1.0,9.78
2457.0,1975.0,1986.0,b'3 - BSc/MSc',1205.0,1.0,1.0,23.23,0.93,338.62,195.6,155.03,46.23,2.0
2458.0,1991.0,1993.0,b'2 - High School',1562.0,1.0,1.0,-21.22,0.99,195.26,77.8,282.83,47.01,43.23
2459.0,1992.0,1995.0,b'3 - BSc/MSc',1914.0,2.0,1.0,442.19,0.39,,516.2,169.81,49.01,34.45
2460.0,1990.0,1991.0,b'3 - BSc/MSc',907.0,1.0,1.0,125.03,0.87,140.25,751.8,133.36,102.13,47.9
2461.0,1979.0,1965.0,b'2 - High School',2834.0,1.0,1.0,-90.0,1.12,480.98,-65.0,97.24,12.89,11.89
2462.0,1985.0,1981.0,b'2 - High School',1503.0,4.0,1.0,-25.0,1.0,254.27,256.15,215.04,60.79,26.67
2463.0,1976.0,1976.0,b'2 - High School',1784.0,4.0,1.0,162.6,0.75,262.27,215.05,247.38,6.89,27.45
2464.0,1987.0,1979.0,b'3 - BSc/MSc',1706.0,1.0,1.0,342.72,0.49,252.38,133.9,270.05,18.56,43.34
2465.0,1975.0,1987.0,b'4 - PhD',439.0,4.0,1.0,99.35,0.83,286.72,152.8,228.82,9.78,38.23
2466.0,1979.0,1967.0,b'2 - High School',2931.0,4.0,1.0,186.71,0.74,316.28,284.5,161.03,64.79,-4.0
2467.0,1996.0,1970.0,b'3 - BSc/MSc',2237.0,2.0,1.0,-82.79,1.08,322.06,127.8,183.59,19.67,38.12
2468.0,1997.0,1952.0,b'1 - Basic',3201.0,3.0,0.0,18.45,0.95,102.02,423.4,204.15,124.8,81.35
2469.0,1977.0,1957.0,b'1 - Basic',3189.0,1.0,1.0,166.7,0.75,250.49,191.7,165.03,124.69,20.45
2470.0,1993.0,1954.0,b'2 - High School',3912.0,1.0,0.0,26.9,0.93,393.52,251.7,90.35,5.89,46.01
2471.0,1977.0,1944.0,b'3 - BSc/MSc',3776.0,2.0,0.0,351.96,0.41,363.18,72.25,176.7,13.78,7.78
2472.0,1980.0,1980.0,b'3 - BSc/MSc',1797.0,4.0,1.0,286.28,0.54,303.28,94.45,204.15,31.34,39.34
2473.0,1979.0,1976.0,b'2 - High School',2569.0,1.0,1.0,154.13,0.76,346.62,158.35,218.93,3.0,23.78
2474.0,1988.0,1973.0,b'3 - BSc/MSc',1930.0,4.0,1.0,-20.22,0.99,386.63,19.45,163.92,12.78,4.78
2475.0,1984.0,1972.0,b'4 - PhD',1760.0,1.0,0.0,-145.1,1.23,550.55,-45.55,18.56,2.0,-9.0
2476.0,1991.0,1978.0,b'1 - Basic',2013.0,1.0,1.0,593.33,0.18,367.96,202.25,133.58,7.89,40.23
2477.0,1982.0,1978.0,b'2 - High School',1405.0,4.0,1.0,-43.78,1.02,259.05,335.05,217.82,22.67,41.45
2478.0,1976.0,1989.0,b'3 - BSc/MSc',1324.0,1.0,1.0,297.73,0.63,326.95,344.5,154.25,60.01,-2.11
2479.0,1994.0,1948.0,b'3 - BSc/MSc',3571.0,3.0,0.0,-21.0,0.99,138.47,72.25,247.49,88.24,84.24
2480.0,1978.0,1996.0,b'2 - High School',1560.0,1.0,1.0,53.57,0.91,121.69,383.4,233.71,78.57,87.35
2481.0,1984.0,1963.0,b'2 - High School',3226.0,4.0,1.0,521.44,0.12,504.43,48.9,61.01,,6.89
2482.0,1994.0,1966.0,b'4 - PhD',2317.0,1.0,1.0,-35.11,1.02,560.44,20.0,12.67,-1.11,9.0
2483.0,1994.0,1947.0,b'3 - BSc/MSc',3696.0,1.0,0.0,263.07,0.48,237.71,-16.1,266.94,74.68,-4.11
2484.0,1994.0,1953.0,b'3 - BSc/MSc',3943.0,1.0,1.0,72.35,0.85,413.41,63.9,131.58,33.45,3.78
2485.0,1990.0,1990.0,b'3 - BSc/MSc',1286.0,4.0,1.0,377.63,0.55,161.81,387.85,209.93,14.78,117.91
2486.0,1985.0,1997.0,b'2 - High School',1000.0,2.0,1.0,-25.0,1.0,244.27,560.1,106.02,100.13,11.67
2487.0,1991.0,1983.0,b'3 - BSc/MSc',1986.0,1.0,1.0,413.2,0.28,414.3,23.9,139.25,5.89,22.78
2488.0,1976.0,1979.0,b'3 - BSc/MSc',1829.0,1.0,1.0,49.45,0.89,356.4,74.45,211.04,1.89,21.78
2489.0,1993.0,1980.0,b'3 - BSc/MSc',1677.0,1.0,0.0,510.1,0.33,197.26,270.05,232.6,67.79,33.34
2490.0,1994.0,1999.0,b'1 - Basic',932.0,1.0,1.0,33.01,0.94,151.25,426.75,75.46,93.24,174.7
2491.0,1993.0,1955.0,b'3 - BSc/MSc',3067.0,4.0,1.0,24.23,0.92,278.83,62.8,217.82,16.56,49.23
2492.0,1982.0,1981.0,b'2 - High School',2199.0,4.0,1.0,-89.01,1.09,324.06,132.8,145.25,49.12,64.01
2493.0,1981.0,1964.0,b'2 - High School',1888.0,1.0,1.0,-106.1,1.15,449.64,-40.55,111.8,10.89,19.78
2494.0,1977.0,1961.0,b'2 - High School',2513.0,4.0,1.0,-71.89,1.08,532.21,-20.0,49.01,6.89,12.89
2495.0,1978.0,1964.0,b'2 - High School',2842.0,4.0,1.0,413.86,0.31,421.08,63.9,107.13,13.67,31.45
2496.0,1984.0,1943.0,b'1 - Basic',3956.0,1.0,0.0,-70.12,1.06,148.36,156.7,291.5,85.46,40.34
2497.0,1989.0,1984.0,b'2 - High School',1608.0,1.0,1.0,585.46,0.36,145.36,465.1,249.38,5.89,93.24
2498.0,1992.0,1953.0,b'3 - BSc/MSc',3143.0,4.0,1.0,39.12,0.91,301.28,93.9,219.82,29.56,34.56
2499.0,1992.0,1958.0,b'3 - BSc/MSc',2752.0,1.0,1.0,367.29,0.54,297.28,353.95,104.91,38.34,58.68
2500.0,1995.0,1958.0,b'3 - BSc/MSc',2571.0,3.0,1.0,421.86,0.3,478.2,40.0,71.79,31.34,13.67
2501.0,1981.0,1962.0,b'3 - BSc/MSc',2606.0,4.0,1.0,122.58,0.79,292.72,147.8,189.48,86.46,-0.22
2502.0,1976.0,1947.0,b'2 - High School',3419.0,1.0,0.0,-21.11,0.99,214.93,266.15,,91.35,3.89
2503.0,1983.0,1981.0,b'3 - BSc/MSc',2433.0,1.0,1.0,-28.89,1.01,321.84,83.9,238.6,3.89,3.89
2504.0,1978.0,1984.0,b'3 - BSc/MSc',1265.0,1.0,1.0,-73.23,1.05,282.72,413.4,198.37,36.34,11.89
2505.0,1989.0,1983.0,b'2 - High School',1357.0,4.0,1.0,608.78,0.35,60.01,476.75,190.37,94.24,157.03
2506.0,1976.0,1984.0,b'2 - High School',1623.0,4.0,1.0,-87.9,1.09,257.16,104.45,208.15,62.9,46.9
2507.0,1979.0,1949.0,b'2 - High School',3271.0,3.0,1.0,-47.67,1.03,383.85,210.6,127.69,22.67,22.56
2508.0,1988.0,1944.0,b'3 - BSc/MSc',4045.0,1.0,0.0,325.29,0.49,375.96,122.25,125.58,35.34,25.67
2509.0,1982.0,1955.0,b'1 - Basic',4117.0,1.0,1.0,18.23,0.96,123.58,707.9,153.14,43.23,134.47
2510.0,1983.0,1976.0,b'3 - BSc/MSc',2344.0,4.0,1.0,418.64,0.33,372.07,83.35,193.48,1.0,11.78
2511.0,1978.0,1954.0,b'2 - High School',3354.0,1.0,1.0,12.12,0.94,386.85,47.8,135.47,20.56,16.56
2512.0,1979.0,1985.0,b'2 - High School',1858.0,4.0,1.0,370.08,0.49,215.04,235.05,197.26,93.35,38.34
2513.0,1975.0,1945.0,b'3 - BSc/MSc',3604.0,4.0,1.0,216.82,0.7,273.83,294.5,183.59,51.9,0.78
2514.0,1985.0,1984.0,b'3 - BSc/MSc',2171.0,4.0,1.0,156.16,0.67,197.26,-16.1,296.5,25.56,47.9
2515.0,1979.0,1957.0,b'2 - High School',2417.0,4.0,1.0,33.79,0.91,427.19,58.9,82.46,34.34,34.23
2516.0,1996.0,1984.0,b'4 - PhD',1393.0,3.0,1.0,434.65,0.26,429.08,43.35,122.69,13.78,12.78
2517.0,1975.0,1966.0,b'2 - High School',2599.0,3.0,1.0,-58.89,1.06,426.86,-30.0,97.13,16.56,20.45
2518.0,1991.0,1968.0,b'3 - BSc/MSc',2620.0,2.0,1.0,-27.11,1.0,457.53,24.45,114.8,8.89,6.78
2519.0,1975.0,1978.0,b'2 - High School',2045.0,3.0,1.0,213.6,0.71,238.6,314.5,221.71,42.34,18.45
2520.0,1990.0,1952.0,b'3 - BSc/MSc',2827.0,4.0,1.0,137.24,0.77,365.07,123.9,141.25,38.34,23.56
2521.0,1992.0,1959.0,b'2 - High School',2829.0,3.0,1.0,136.92,0.82,214.82,401.75,169.92,53.01,52.9
2522.0,1989.0,1981.0,b'2 - High School',1400.0,4.0,1.0,295.95,0.32,154.25,166.7,,83.57,65.01
2523.0,1988.0,1975.0,b'3 - BSc/MSc',1939.0,4.0,1.0,314.19,0.4,387.63,-40.55,189.59,7.89,16.89
2524.0,1997.0,1963.0,b'2 - High School',2786.0,4.0,1.0,796.27,0.22,94.24,608.45,236.49,92.24,26.34
2525.0,1983.0,1980.0,b'4 - PhD',1473.0,4.0,1.0,-4.0,0.97,531.1,30.0,61.01,-3.0,2.89
2526.0,1982.0,1987.0,b'3 - BSc/MSc',1105.0,1.0,1.0,510.66,0.36,181.59,313.95,237.71,40.12,62.68
2527.0,1997.0,1963.0,b'4 - PhD',3121.0,1.0,1.0,456.21,0.21,463.53,13.9,97.13,18.67,14.89
2528.0,1984.0,1982.0,b'1 - Basic',2040.0,1.0,1.0,106.36,0.81,131.36,142.25,170.7,116.8,128.58
2529.0,1975.0,1961.0,b'3 - BSc/MSc',1527.0,4.0,1.0,483.43,0.2,457.53,58.9,112.91,-4.0,8.78
2530.0,1991.0,1975.0,b'2 - High School',1705.0,4.0,1.0,407.54,0.37,337.51,146.15,151.14,18.56,32.56
2531.0,1979.0,1995.0,b'1 - Basic',1273.0,3.0,1.0,1428.93,0.19,66.57,1513.05,99.13,97.24,28.45
2532.0,1987.0,1971.0,b'2 - High School',2230.0,1.0,1.0,182.25,0.73,317.95,207.25,171.81,57.9,16.89
2533.0,1995.0,1971.0,b'3 - BSc/MSc',2129.0,2.0,1.0,508.21,0.16,513.43,50.0,45.01,2.89,22.67
2534.0,1993.0,1964.0,b'1 - Basic',1883.0,1.0,1.0,-50.77,1.05,409.3,-5.55,137.47,14.67,16.67
2535.0,1992.0,1976.0,b'3 - BSc/MSc',2633.0,1.0,1.0,405.64,0.3,366.96,53.9,188.48,5.89,3.89
2536.0,1988.0,1956.0,b'2 - High School',3834.0,3.0,1.0,60.35,0.87,299.39,122.8,168.7,-1.11,86.46
2537.0,1991.0,1958.0,b'2 - High School',3408.0,3.0,1.0,142.92,0.87,167.92,870.15,157.03,75.68,37.34
2538.0,1980.0,1973.0,b'3 - BSc/MSc',1988.0,3.0,1.0,388.41,0.42,429.08,162.8,103.91,3.89,15.67
2539.0,1980.0,1994.0,b'2 - High School',1398.0,4.0,1.0,786.83,0.31,129.47,750.7,247.49,59.01,-3.11
2540.0,1996.0,1964.0,b'4 - PhD',3033.0,4.0,1.0,500.44,0.09,555.44,5.0,28.56,-4.0,-6.0
2541.0,1979.0,1971.0,b'2 - High School',3004.0,1.0,1.0,64.24,0.91,279.61,486.75,92.35,22.56,89.24
2542.0,1988.0,1978.0,b'3 - BSc/MSc',2074.0,4.0,1.0,30.12,0.91,402.52,64.45,168.92,8.78,-3.11
2543.0,1988.0,1940.0,b'1 - Basic',3922.0,1.0,0.0,-80.79,1.07,72.68,205.05,184.48,173.81,118.02
2544.0,1990.0,1974.0,b'2 - High School',1852.0,1.0,1.0,341.76,0.34,428.08,-25.55,144.25,10.89,-5.11
2545.0,1986.0,1957.0,b'1 - Basic',3127.0,4.0,1.0,516.44,0.45,331.73,500.1,73.57,41.34,35.34
2546.0,1977.0,1994.0,b'2 - High School',694.0,4.0,1.0,174.26,0.88,105.02,1277.45,141.36,8.89,94.24
2547.0,1994.0,1972.0,b'2 - High School',1806.0,3.0,1.0,37.34,0.9,378.74,39.45,156.92,24.67,1.78
2548.0,1981.0,1965.0,b'3 - BSc/MSc',2570.0,1.0,1.0,-93.22,1.13,532.88,-30.0,34.23,-2.0,-2.11
2549.0,1978.0,1940.0,b'3 - BSc/MSc',3368.0,4.0,0.0,-41.0,1.01,153.14,1001.85,236.6,0.89,-8.0
2550.0,1978.0,1964.0,b'3 - BSc/MSc',2747.0,3.0,1.0,461.1,0.09,524.1,-45.0,49.01,7.0,1.0
2551.0,1985.0,1968.0,b'3 - BSc/MSc',2248.0,1.0,1.0,-22.33,1.0,437.97,43.9,130.58,5.0,7.67
2552.0,1976.0,1989.0,b'3 - BSc/MSc',1868.0,2.0,1.0,635.56,0.28,287.5,403.4,157.14,53.01,22.67
2553.0,1994.0,1983.0,b'2 - High School',1521.0,4.0,1.0,14.45,0.93,381.74,39.45,140.36,16.67,24.45
2554.0,1992.0,1979.0,b'2 - High School',2290.0,1.0,1.0,71.24,0.88,239.38,318.95,155.03,96.24,16.67
2555.0,1994.0,1944.0,b'2 - High School',3231.0,1.0,1.0,159.48,0.73,242.49,117.8,208.04,38.23,66.68
2556.0,1994.0,1981.0,b'3 - BSc/MSc',2532.0,4.0,1.0,252.72,0.55,277.72,57.8,228.71,12.67,42.34
2557.0,1982.0,1992.0,b'2 - High School',674.0,1.0,1.0,503.99,0.42,76.57,402.3,301.39,38.23,88.35
2558.0,1986.0,1965.0,b'3 - BSc/MSc',2549.0,4.0,0.0,483.88,0.2,472.31,53.35,81.46,14.78,16.78
2559.0,1993.0,1964.0,b'2 - High School',2588.0,4.0,1.0,79.13,0.86,104.13,182.8,295.5,27.45,143.36
2560.0,1984.0,1964.0,b'2 - High School',2606.0,4.0,1.0,35.68,0.94,206.04,559.55,195.37,7.0,67.68
2561.0,1996.0,1995.0,b'3 - BSc/MSc',1227.0,4.0,1.0,347.85,0.51,316.17,225.05,159.14,34.23,22.45
2562.0,1976.0,,b'2 - High School',3253.0,1.0,1.0,-44.44,1.03,298.61,13.9,191.37,49.01,33.34
2563.0,1996.0,1955.0,b'2 - High School',2749.0,4.0,1.0,617.12,0.28,278.83,363.4,134.58,-0.11,117.91
2564.0,1988.0,1972.0,b'2 - High School',2360.0,4.0,1.0,506.87,0.22,474.2,79.45,103.02,6.89,14.89
2565.0,1992.0,1941.0,b'3 - BSc/MSc',4843.0,4.0,0.0,-48.45,1.04,231.49,0.0,306.28,11.78,23.45
2566.0,1989.0,1937.0,b'3 - BSc/MSc',3924.0,1.0,1.0,476.76,0.18,444.53,39.45,106.91,0.89,17.78
2567.0,1993.0,1973.0,b'3 - BSc/MSc',2323.0,4.0,1.0,357.29,0.36,400.41,20.0,134.58,27.45,10.67
2568.0,1990.0,1951.0,b'3 - BSc/MSc',3686.0,4.0,1.0,-70.34,1.06,350.4,128.35,112.91,76.68,45.34
2569.0,1978.0,1964.0,b'3 - BSc/MSc',3076.0,1.0,1.0,419.21,0.16,478.87,-45.55,80.46,6.89,10.89
2570.0,1989.0,1942.0,b'2 - High School',4021.0,4.0,0.0,229.05,0.67,169.92,211.7,296.61,49.01,35.12
2571.0,1982.0,1970.0,b'2 - High School',1841.0,4.0,1.0,560.99,0.17,469.42,98.9,84.57,15.78,33.45
2572.0,1986.0,1952.0,b'2 - High School',3634.0,1.0,0.0,-97.68,1.08,128.69,358.4,253.16,69.68,72.68
2573.0,1981.0,1957.0,b'2 - High School',3027.0,4.0,1.0,513.55,0.27,299.28,215.6,139.25,30.34,54.01
2574.0,1980.0,1984.0,b'4 - PhD',1519.0,4.0,1.0,13.56,0.94,542.99,64.45,35.23,-7.0,4.89
2575.0,1997.0,1985.0,b'3 - BSc/MSc',1854.0,1.0,1.0,402.63,0.35,363.4,49.45,223.93,6.0,14.78
2576.0,1983.0,1942.0,b'1 - Basic',3650.0,4.0,0.0,929.86,0.23,95.35,823.5,159.03,13.78,145.14
2577.0,1996.0,1970.0,b'3 - BSc/MSc',2248.0,3.0,1.0,583.55,0.04,569.55,50.0,24.45,-2.0,-5.0
2578.0,1989.0,1963.0,b'1 - Basic',2780.0,4.0,1.0,598.35,0.29,170.92,347.3,130.69,123.8,105.13
2579.0,1987.0,1964.0,b'3 - BSc/MSc',3036.0,3.0,1.0,528.55,0.09,551.55,25.0,24.56,2.0,3.89
2580.0,1986.0,2001.0,b'1 - Basic',1006.0,4.0,0.0,267.95,0.67,48.23,396.75,291.5,127.58,24.45
2581.0,1979.0,1994.0,b'1 - Basic',351.0,2.0,1.0,789.71,0.34,13.56,849.05,125.58,193.26,47.9
2582.0,1985.0,1960.0,b'3 - BSc/MSc',2321.0,1.0,1.0,165.69,0.75,409.19,202.25,94.35,35.45,11.56
2583.0,1975.0,1961.0,b'2 - High School',2607.0,4.0,1.0,-184.03,1.2,113.91,264.5,199.15,159.03,41.01
2584.0,1982.0,1987.0,b'2 - High School',1949.0,4.0,1.0,672.23,0.23,251.49,388.95,148.14,64.68,56.79
2585.0,1993.0,1938.0,b'4 - PhD',4283.0,3.0,0.0,890.38,0.2,156.25,649.0,221.82,82.46,27.67
2586.0,1993.0,1953.0,b'3 - BSc/MSc',2934.0,1.0,1.0,322.62,0.49,383.96,75.0,182.7,28.56,7.78
2587.0,1980.0,1991.0,b'3 - BSc/MSc',1435.0,4.0,1.0,122.79,0.81,238.71,222.25,248.38,33.34,41.12
2588.0,1987.0,1991.0,b'3 - BSc/MSc',1009.0,2.0,1.0,200.15,0.69,318.95,191.7,130.47,33.45,56.79
2589.0,1994.0,1959.0,b'1 - Basic',2991.0,1.0,1.0,135.81,0.81,102.02,318.95,194.37,158.14,77.57
2590.0,1978.0,1994.0,b'3 - BSc/MSc',1120.0,4.0,1.0,-60.12,1.03,71.79,560.1,184.59,106.91,133.69
2591.0,1980.0,1991.0,b'3 - BSc/MSc',1169.0,1.0,1.0,995.74,0.15,128.58,746.8,184.7,23.56,121.8
2592.0,1989.0,1980.0,b'3 - BSc/MSc',1630.0,4.0,0.0,311.08,0.46,366.18,57.8,141.36,63.9,-8.0
2593.0,1984.0,1996.0,b'2 - High School',1177.0,2.0,1.0,78.14,0.85,116.8,102.25,193.37,138.47,115.91
2594.0,1994.0,1948.0,b'2 - High School',3745.0,4.0,0.0,391.64,0.26,182.59,0.0,146.14,234.49,-0.22
2595.0,1991.0,1967.0,b'2 - High School',2331.0,3.0,1.0,15.34,0.94,309.17,98.35,154.14,53.01,58.01
2596.0,1976.0,1999.0,b'1 - Basic',1781.0,1.0,1.0,243.94,0.77,43.23,702.9,186.48,121.69,104.02
2597.0,1993.0,1982.0,b'3 - BSc/MSc',1595.0,2.0,1.0,-6.44,0.97,418.19,44.45,151.25,8.78,9.78
2598.0,1990.0,1991.0,b'2 - High School',948.0,4.0,1.0,1032.21,0.22,110.91,970.75,182.59,12.89,86.46
2599.0,1982.0,1966.0,b'2 - High School',2718.0,3.0,1.0,-22.0,1.0,563.55,39.45,16.56,6.0,3.0
2600.0,1996.0,1944.0,b'4 - PhD',3659.0,4.0,0.0,462.53,0.25,427.19,64.45,163.03,-6.0,1.89
2601.0,1983.0,1956.0,b'2 - High School',3634.0,2.0,1.0,302.28,0.65,256.16,427.3,146.36,72.57,27.45
2602.0,1975.0,1957.0,b'3 - BSc/MSc',2848.0,1.0,1.0,160.04,0.69,185.37,42.8,330.95,-0.11,44.34
2603.0,1988.0,1992.0,b'2 - High School',709.0,4.0,1.0,117.25,0.8,116.91,142.25,360.4,94.35,4.0
2604.0,1996.0,1995.0,b'1 - Basic',1442.0,1.0,0.0,615.22,0.48,43.34,771.8,52.9,222.82,131.58
2605.0,1996.0,1942.0,b'3 - BSc/MSc',4579.0,3.0,0.0,-48.55,1.04,149.25,28.35,366.18,41.23,10.67
2606.0,1977.0,1964.0,b'2 - High School',2453.0,4.0,1.0,69.12,0.87,505.54,113.9,49.23,11.67,19.78
2607.0,1992.0,1998.0,b'1 - Basic',566.0,1.0,1.0,97.91,0.84,102.02,230.05,337.84,58.01,37.12
2608.0,1979.0,1954.0,b'1 - Basic',3987.0,4.0,0.0,-25.0,1.0,129.47,741.8,164.03,79.46,60.68
2609.0,1992.0,1968.0,b'3 - BSc/MSc',2115.0,3.0,1.0,336.07,0.47,292.39,136.7,180.59,55.01,13.67
2610.0,1986.0,1958.0,b'3 - BSc/MSc',2609.0,3.0,1.0,3.45,0.96,391.74,69.45,167.92,22.67,5.78
2611.0,1997.0,1936.0,b'2 - High School',4272.0,3.0,0.0,8.56,0.94,260.94,18.9,267.05,22.67,33.56
2612.0,1988.0,1962.0,b'3 - BSc/MSc',2810.0,4.0,1.0,319.84,0.66,316.28,516.75,128.47,28.56,26.34
2613.0,1996.0,1946.0,b'2 - High School',3657.0,1.0,0.0,352.97,0.41,256.16,92.25,237.49,29.56,30.34
2614.0,1992.0,1947.0,b'3 - BSc/MSc',4548.0,4.0,0.0,6.23,0.96,219.04,210.05,251.16,25.45,31.23
2615.0,1979.0,1937.0,b'3 - BSc/MSc',3085.0,1.0,0.0,156.48,0.69,222.82,24.45,284.61,59.79,-6.0
2616.0,1984.0,1977.0,b'1 - Basic',2085.0,3.0,1.0,441.75,0.39,272.94,196.7,225.93,33.34,30.45
2617.0,1984.0,1948.0,b'1 - Basic',2955.0,3.0,0.0,87.02,0.86,124.58,294.5,151.25,142.25,112.02
2618.0,1976.0,1972.0,b'2 - High School',2447.0,2.0,1.0,-65.23,1.05,427.08,256.15,95.35,37.34,2.89
